term,weight
abad,0.011
abai,0.011
ada,0.068
adalah,0.011
aduh,0.023
agama,0.011
agar,0.057
ai,0.011
air,0.034
ajar,0.011
akhir,0.011
akun,0.023
alienku,0.011
alih,0.011
aman,0.023
amang,0.011
amazeing,0.011
ambil,0.011
ambung,0.011
an,0.011
anda,0.193
andal,0.011
aneh,0.023
anima,0.011
antivaks,0.011
apa,0.034
apw,0.011
asa,0.023
asik,0.011
asing,0.011
asuh,0.011
atas,0.011
ate,0.011
aula,0.011
awat,0.034
ayo,0.034
baca,0.045
bacok,0.011
badan,0.023
bagai,0.011
bagaimana,0.034
bagi,0.034
bagus,0.011
bahasa,0.011
baik,0.045
baiq,0.011
bajing,0.011
baju,0.034
balada,0.011
bambank,0.011
bang,0.045
bangga,0.011
bangun,0.011
bangunin,0.011
bantu,0.057
banyak,0.034
bar,0.011
barang,0.011
baru,0.011
batak,0.011
batu,0.011
bawan,0.011
bayarin,0.011
bayi,0.011
beberapa,0.011
beda,0.068
beforenya,0.011
begadang,0.034
begitu,0.091
bekas,0.011
beku,0.011
beli,0.057
belum,0.011
benang,0.011
benar,0.068
benci,0.045
betimpasan,0.011
biadab,0.011
bias,0.011
bicara,0.023
bilang,0.011
bioskop,0.011
bisa,0.045
blok,0.011
bodoh,0.011
boleh,0.023
bolu,0.011
bosan,0.011
botol,0.011
browsing,0.023
brutal,0.011
buah,0.011
buat,0.045
buka,0.011
bukan,0.023
bukti,0.011
buruk,0.023
butuh,0.011
calo,0.011
calon,0.011
campur,0.011
cancik,0.011
canwod,0.011
cari,0.023
cemil,0.011
cepat,0.023
charlieangel,0.011
christmas,0.023
ci,0.011
ciken,0.011
cinta,0.011
co,0.023
coba,0.045
cokelat,0.011
coklat,0.011
comes,0.011
comfortable,0.011
corona,0.011
cpns,0.011
cuma,0.011
daftar,0.023
dan,0.045
danar,0.011
dapur,0.011
dar,0.011
darah,0.011
dari,0.102
daripada,0.011
december,0.011
delete,0.011
dengan,0.023
dengar,0.045
depan,0.023
deras,0.011
detected,0.011
detektif,0.011
di,0.136
