term,weight
abon,0.011
ada,0.066
adalah,0.044
adan,0.011
admin,0.033
adopsi,0.011
aduh,0.022
agar,0.022
ah,0.011
ahlaq,0.011
ailuvpjk,0.011
ajadeh,0.011
ajar,0.011
akan,0.044
akhir,0.011
akun,0.022
alergi,0.011
alias,0.011
aman,0.011
ambil,0.011
ambyar,0.011
amin,0.022
anak,0.044
anda,0.11
andalas,0.022
angak,0.011
antipeluru,0.011
apa,0.121
apas,0.011
aplikasi,0.011
apresiasi,0.011
araseo,0.011
arti,0.022
artwork,0.011
asdkfujdlsourbqudpeubqyrlwufirkwz,0.011
asik,0.011
atas,0.011
atau,0.011
ayo,0.011
baca,0.022
badai,0.011
bagaimana,0.033
bagi,0.011
bahagia,0.022
bajing,0.011
bak,0.011
balas,0.011
balik,0.022
banding,0.011
bangkrut,0.011
banjir,0.011
banyak,0.022
banyumas,0.011
bapak,0.011
bar,0.011
bareng,0.022
bati,0.011
bawa,0.011
bawang,0.011
bayi,0.011
beban,0.011
beda,0.033
beduan,0.011
begini,0.011
begitu,0.011
behave,0.011
behind,0.011
beli,0.011
benang,0.033
benar,0.143
benci,0.022
bensu,0.011
berani,0.011
berkah,0.011
bermanfat,0.011
bersih,0.011
besar,0.033
besok,0.044
bibit,0.011
bilang,0.022
bingung,0.033
bintang,0.011
bis,0.011
bisa,0.022
bnr,0.011
bodoamat,0.011
bodoh,0.011
boleh,0.011
bom,0.033
bookmark,0.011
brave,0.011
buat,0.033
budak,0.022
buka,0.055
bukan,0.022
bulan,0.033
bundeh,0.055
bunga,0.011
bunuh,0.011
butuh,0.011
cannot,0.011
cara,0.022
cari,0.033
carin,0.011
celaka,0.011
cemil,0.099
cepat,0.033
cilacs,0.011
cinta,0.033
coba,0.022
cole,0.011
colok,0.011
congratulations,0.011
cpr,0.011
dagang,0.011
dalih,0.011
damai,0.011
dan,0.033
dapat,0.022
dari,0.022
datang,0.011
deep,0.011
deh,0.011
dekat,0.022
del,0.022
dela,0.011
dengan,0.055
dengar,0.022
depa,0.011
desa,0.011
dgr,0.011
di,0.044
dia,0.022
did,0.011
dikosanku,0.011
dinamain,0.011
diri,0.011
disini,0.011
diskon,0.011
disruh,0.011
doa,0.022
