term,weight
aah,0.009
acara,0.018
ada,0.046
adalah,0.027
admin,0.009
agama,0.036
agar,0.027
air,0.018
ajak,0.018
ajar,0.018
akhir,0.018
akrab,0.009
alasan,0.009
alat,0.009
alih,0.009
alis,0.027
alpara,0.009
aman,0.036
ambil,0.009
amn,0.009
ampun,0.009
an,0.018
anak,0.055
anda,0.064
aneh,0.027
angkat,0.009
anjing,0.009
anku,0.009
antara,0.018
apa,0.064
apotek,0.046
arep,0.009
asah,0.009
asli,0.009
aslik,0.009
asn,0.009
asw,0.009
atasanya,0.009
atau,0.018
atm,0.009
atur,0.036
avatar,0.009
awal,0.018
ayah,0.009
ayam,0.036
ayo,0.064
babay,0.018
bablasen,0.009
baca,0.1
bacok,0.009
badan,0.009
bagaimana,0.046
bagianya,0.009
bahas,0.009
bahasa,0.027
baju,0.018
bakar,0.009
bakoh,0.009
balas,0.009
balikin,0.018
bangun,0.027
bank,0.009
banya,0.009
banyak,0.064
baru,0.036
basah,0.009
batin,0.009
bawang,0.009
bebs,0.009
becefort,0.009
becom,0.009
becomzet,0.009
begadang,0.009
begini,0.009
begitu,0.046
bekas,0.018
beli,0.018
belum,0.009
ben,0.018
benang,0.009
benar,0.027
benarkan,0.009
benci,0.009
bentuk,0.009
bep,0.009
berantakanya,0.009
berat,0.046
bercandain,0.009
berita,0.009
besok,0.027
betul,0.009
biadab,0.009
biasa,0.027
bicara,0.009
bidang,0.009
bingung,0.018
biru,0.009
bisa,0.064
biskuit,0.009
bisya,0.009
blackmores,0.009
bmi,0.009
bobok,0.009
bojo,0.018
bojone,0.009
boleh,0.009
bos,0.009
bpjs,0.009
brainstorming,0.009
brompton,0.009
broto,0.009
buah,0.009
buat,0.073
bude,0.009
buk,0.009
buka,0.064
bukan,0.018
buku,0.009
bulan,0.009
burjoan,0.009
butuh,0.018
cadar,0.009
cahaya,0.009
calon,0.009
cari,0.018
catat,0.009
celaka,0.009
cemil,0.082
cerita,0.009
cinta,0.027
clueless,0.009
coba,0.018
com,0.009
cuci,0.018
cuma,0.046
cumi,0.009
curhatan,0.009
cus,0.009
dada,0.009
dadak,0.018
dadi,0.009
dalam,0.018
damai,0.009
dan,0.009
dapat,0.027
darah,0.009
dari,0.018
datang,0.036
datar,0.009
deng,0.009
dengdam,0.009
detik,0.009
dewe,0.009
di,0.082
dia,0.009
diangap,0.009
dibagin,0.009
dibersihin,0.009
dibiasain,0.009
didapet,0.009
dikandani,0.009
dikasihin,0.009
