term,weight
abot,0.016
ada,0.033
adalah,0.016
adit,0.033
aduh,0.016
ajar,0.049
ajok,0.033
akhir,0.033
akun,0.016
alas,0.016
aman,0.016
amat,0.016
ambil,0.016
ambyar,0.016
ampun,0.016
an,0.016
anak,0.016
anda,0.148
anti,0.016
anyone,0.016
apa,0.115
apaje,0.016
asdfghjklxlxbheieoamal,0.016
asek,0.016
asing,0.049
asli,0.016
astaga,0.016
atas,0.049
atut,0.016
ayo,0.131
ayun,0.016
bagaimana,0.066
bagus,0.016
baik,0.033
banyak,0.066
bapake,0.016
batas,0.016
bawa,0.066
beban,0.016
begini,0.033
begitu,0.066
belum,0.049
benar,0.115
benci,0.016
bengong,0.016
berangapan,0.016
berani,0.016
berat,0.016
berita,0.033
bersih,0.016
bingdo,0.016
bingung,0.016
birds,0.016
biru,0.016
bisa,0.082
bise,0.016
bodoh,0.016
bohong,0.016
boleh,0.016
boneka,0.016
bopung,0.016
bosan,0.033
bosque,0.016
bts,0.016
buat,0.049
buka,0.016
bukan,0.016
bukune,0.016
bumi,0.016
burung,0.016
butuh,0.016
buwanget,0.016
cara,0.016
cari,0.016
cemungudh,0.016
cerita,0.016
ceritane,0.016
checkout,0.016
cicil,0.016
coba,0.033
cocok,0.016
contoh,0.016
cosrx,0.016
couse,0.016
cpt,0.016
crusial,0.016
cuma,0.066
cuman,0.016
cus,0.016
cuy,0.016
dabes,0.016
dadi,0.033
dampak,0.033
dan,0.049
dapat,0.033
dari,0.115
degdegan,0.016
dekat,0.016
demi,0.016
detik,0.016
dewe,0.016
di,0.082
dia,0.066
dijak,0.016
dikerjain,0.016
dimna,0.016
dinding,0.016
dis,0.016
disebul,0.016
diskon,0.016
does,0.016
dong,0.016
dorong,0.033
drive,0.033
dsri,0.016
duah,0.016
duin,0.016
dulu,0.016
eaps,0.016
egois,0.016
eh,0.016
ekwkwk,0.016
eleng,0.016
emosi,0.016
enak,0.033
endi,0.016
endinge,0.016
episode,0.016
fakgirl,0.016
fisika,0.016
fokus,0.016
gabung,0.016
gagal,0.016
gajelas,0.016
gaknok,0.016
ganggu,0.016
gaopo,0.016
gembira,0.016
gendong,0.016
ges,0.049
gigi,0.016
gila,0.033
gin,0.066
gokan,0.033
gradakan,0.016
habis,0.049
hana,0.016
hanah,0.016
hancur,0.033
hanya,0.033
harap,0.049
harfiah,0.016
hari,0.066
harus,0.016
hasrat,0.016
hati,0.082
hayo,0.016
hilang,0.016
humoris,0.033
hun,0.066
hunsky,0.016
iku,0.016
imut,0.033
indonesia,0.016
info,0.016
ingin,0.033
ini,0.131
instal,0.016
inti,0.016
istirahat,0.016
itu,0.164
iya,0.115
jadi,0.18
jakarta,0.016
jam,0.033
jamber,0.016
jantung,0.033
jaring,0.016
jauh,0.016
jawa,0.016
jembek,0.033
jenenge,0.016
jerawat,0.016
jogrok,0.016
juang,0.016
juga,0.016
jujur,0.016
kabarin,0.016
kacamata,0.016
kadang,0.016
kalau,0.148
kamar,0.016
kambuh,0.016
kantin,0.016
kapan,0.016
karantina,0.016
kasep,0.016
kasih,0.016
keindahanya,0.016
kelas,0.016
kembali,0.016
ken,0.016
kenal,0.016
