term,weight
abad,0.011
abai,0.011
abrahamik,0.011
ada,0.066
adalah,0.033
adaptasi,0.011
adat,0.022
aduh,0.011
agam,0.011
agama,0.055
agenda,0.011
agh,0.011
agung,0.011
air,0.011
ajar,0.033
akar,0.011
akhir,0.022
akhlak,0.011
akun,0.011
alam,0.165
alami,0.011
ali,0.011
alquran,0.011
ambil,0.011
amrydium,0.011
anak,0.077
anda,0.077
andal,0.011
aneh,0.022
angin,0.011
antah,0.022
antroposentrisme,0.011
anugerah,0.011
anut,0.011
apa,0.077
apabila,0.011
apalagi,0.011
aplikatif,0.011
arab,0.033
aren,0.011
arep,0.033
arti,0.011
artine,0.011
asli,0.011
aspal,0.055
atas,0.022
ayo,0.044
bab,0.011
baca,0.033
bacan,0.011
badk,0.011
bagai,0.011
bagaimana,0.011
bagi,0.011
bagus,0.044
bahas,0.011
bahwa,0.011
baik,0.011
bakul,0.011
balik,0.011
bambu,0.011
banyak,0.055
bar,0.011
barang,0.033
batas,0.022
batin,0.022
bayang,0.011
beasiswa,0.011
beda,0.011
begini,0.011
begitu,0.066
beku,0.011
belakang,0.011
beliau,0.066
ben,0.022
benang,0.011
benda,0.011
bengi,0.011
bentar,0.011
bentuk,0.011
berapa,0.011
beri,0.011
besok,0.033
bgmn,0.011
bhwa,0.011
bias,0.011
biasane,0.022
bicara,0.011
bijak,0.011
biola,0.011
bioregion,0.011
bisa,0.022
bismo,0.011
bisnis,0.011
blio,0.011
bonus,0.011
bos,0.011
bosan,0.011
botani,0.033
buah,0.011
buat,0.033
bubuh,0.011
buka,0.011
bukan,0.011
bukti,0.033
buku,0.033
bulan,0.011
bumi,0.033
bunda,0.011
buru,0.011
busuk,0.011
buwos,0.011
cabai,0.011
cadas,0.011
cahaya,0.011
cair,0.011
cakap,0.011
calon,0.011
cara,0.011
cari,0.011
cc,0.022
cengkeh,0.044
cerukcuk,0.011
cetak,0.011
cetek,0.011
cetha,0.011
cilacap,0.011
cilembu,0.011
coba,0.033
coban,0.022
coco,0.011
cocok,0.033
cocopeat,0.011
contoh,0.011
