term,weight
able,0.01
acne,0.01
ada,0.029
adalah,0.049
aduh,0.02
ahli,0.01
ajak,0.01
akbar,0.01
akhir,0.01
aktivitas,0.01
akun,0.02
alahu,0.01
alami,0.01
alarm,0.01
alih,0.01
aman,0.01
amat,0.01
ambil,0.01
amin,0.01
ampuh,0.01
an,0.01
anak,0.029
ancen,0.01
anda,0.049
android,0.01
aneh,0.01
anime,0.01
anjing,0.01
antibodi,0.02
apa,0.117
apd,0.01
apel,0.01
arang,0.01
arif,0.01
armanita,0.01
asah,0.02
asisah,0.02
atas,0.01
ayo,0.02
azalea,0.01
badan,0.01
bagai,0.01
bagaimana,0.01
bagi,0.01
bahagia,0.029
baik,0.039
bain,0.01
bajing,0.01
baju,0.01
balas,0.039
bangun,0.029
bantu,0.01
banyak,0.02
baru,0.039
bau,0.01
bawa,0.01
bayang,0.01
bayangin,0.01
bayi,0.029
bayik,0.02
bedak,0.01
begini,0.01
begitu,0.029
bekas,0.02
bela,0.01
belah,0.01
beli,0.029
belum,0.01
benar,0.049
bentuk,0.01
berat,0.01
bercandan,0.01
bersin,0.01
bertetanga,0.01
besar,0.01
besok,0.01
biasa,0.02
bicara,0.02
bingung,0.049
bisa,0.098
blackberry,0.01
boba,0.01
bocor,0.01
bodoh,0.01
bolo,0.01
bom,0.01
buah,0.02
buat,0.108
bucinya,0.01
buka,0.02
bulan,0.02
bungkuk,0.01
butuh,0.01
ca,0.049
caca,0.01
cakruk,0.01
canda,0.02
cantik,0.01
cari,0.02
celaka,0.01
cemil,0.059
cepat,0.02
cerita,0.01
cicak,0.049
cicaknya,0.01
cila,0.01
cinta,0.02
cium,0.01
coba,0.068
cocok,0.01
cuci,0.01
cuma,0.01
dadah,0.02
dan,0.029
dapat,0.01
dapur,0.01
darat,0.01
dari,0.078
daripada,0.01
dasar,0.02
daun,0.01
daya,0.02
dengan,0.029
desa,0.01
di,0.02
dia,0.02
diam,0.01
didi,0.01
didik,0.01
dilema,0.01
dilewatin,0.01
dimana,0.01
dimanfatkan,0.01
dinas,0.01
dino,0.01
direject,0.01
ditambahin,0.01
ditanyain,0.02
doa,0.029
dukung,0.01
dulu,0.01
dunia,0.029
dusel,0.01
ecomerce,0.01
eh,0.02
emas,0.01
emosi,0.01
fantasi,0.01
feris,0.01
flipnya,0.01
formal,0.01
fungsi,0.01
fw,0.01
gaenaknya,0.01
gakuat,0.01
galak,0.01
game,0.01
ganti,0.029
gara,0.02
garis,0.01
gaun,0.01
gaunya,0.01
gek,0.02
gelato,0.01
gelisah,0.01
gemas,0.059
gemesnya,0.01
gempa,0.01
gera,0.01
gerakanya,0.01
ghibah,0.01
gila,0.01
gin,0.029
giname,0.01
gituan,0.01
golek,0.01
gula,0.01
gulir,0.01
guna,0.02
gundul,0.02
gur,0.01
habis,0.039
hadiah,0.02
hai,0.01
halusinasi,0.01
hanya,0.02
hari,0.039
haru,0.01
harus,0.01
hasil,0.01
hati,0.029
helm,0.01
helmu,0.01
henti,0.01
hidup,0.029
hilang,0.01
hix,0.01
hokben,0.01
hubung,0.01
humoris,0.02
ibu,0.049
idih,0.01
iklan,0.01
ilmu,0.01
impulsif,0.01
in,0.02
indonesia,0.01
info,0.01
infrared,0.01
ingat,0.029
ingin,0.01
ini,0.088
instagram,0.02
inti,0.01
ish,0.01
itu,0.108
iya,0.068
jadi,0.137
jah,0.029
jail,0.01
jajan,0.02
jalan,0.02
jam,0.02
jambu,0.01
jantung,0.01
jari,0.02
jateng,0.01
jatuh,0.01
jawab,0.01
jdnya,0.01
jebul,0.01
jejelin,0.01
jemput,0.01
jenak,0.01
jerawat,0.02
jijik,0.01
jiwa,0.01
jorjes,0.01
jual,0.01
juga,0.059
kabar,0.01
kabarin,0.01
kadang,0.02
kado,0.01
kalau,0.205
kali,0.01
kalimat,0.01
kamar,0.01
kan,0.01
kapan,0.01
karantina,0.029
karena,0.078
kasih,0.01
ke,0.01
kebahagian,0.01
keburu,0.01
kecangtipan,0.01
kecoa,0.01
kecoanya,0.01
kegamtengan,0.01
kekmana,0.01
kekuranganqu,0.01
kelakar,0.01
kelas,0.01
keliling,0.01
keluar,0.01
keluh,0.01
kemarin,0.02
ken,0.029
kena,0.01
keren,0.01
kering,0.02
kesal,0.02
keset,0.01
kesi,0.01
ketemu,0.01
ketika,0.01
ketok,0.01
kilas,0.01
kilogram,0.01
kira,0.01
kirim,0.01
kita,0.029
klax,0.01
klen,0.01
kokjon,0.01
kondangan,0.01
konsumtif,0.01
konyol,0.02
koplo,0.01
kuat,0.01
kuliah,0.01
kulit,0.039
kulon,0.01
kumpul,0.01
kuping,0.01
kurang,0.01
lagi,0.068
lagu,0.01
lah,0.01
lak,0.01
laki,0.108
lambung,0.02
langsung,0.029
lantai,0.02
lapar,0.01
lelah,0.02
lengen,0.02
lewat,0.01
lho,0.01
lihat,0.01
lik,0.01
lokal,0.01
lombok,0.01
loncat,0.029
luas,0.01
lulus,0.01
lupa,0.029
macam,0.01
mahkota,0.01
maju,0.01
makan,0.01
makanya,0.01
makdeg,0.01
makin,0.01
makjegagik,0.01
maktratap,0.01
malam,0.029
malu,0.039
mana,0.01
mandi,0.02
mangan,0.01
mangkanya,0.01
manis,0.02
mantan,0.01
mantu,0.01
manusia,0.02
marah,0.01
maria,0.049
masa,0.01
masih,0.039
masqu,0.01
matcha,0.01
mati,0.01
mau,0.039
mbakshin,0.02
mbatin,0.01
mcd,0.01
media,0.01
meh,0.01
meja,0.01
meleset,0.01
melu,0.01
memang,0.098
menang,0.01
meper,0.01
merah,0.02
merk,0.01
mesake,0.01
milik,0.02
mimik,0.01
minggu,0.01
minimum,0.01
mobil,0.01
model,0.01
mosok,0.01
muka,0.02
mulai,0.01
mungkin,0.01
myk,0.029
nama,0.02
name,0.01
nang,0.02
nasi,0.01
negara,0.01
nelpon,0.01
nenek,0.029
nerima,0.01
nerimanya,0.01
ngadain,0.01
ngagetin,0.01
ngechat,0.01
ngecilin,0.01
ngedrumku,0.01
ngikut,0.01
nglempong,0.01
ngono,0.01
ngrepotin,0.01
ngriseni,0.01
ngunyah,0.01
