term,weight
aceh,0.024
ada,0.146
adil,0.024
aduh,0.024
aduk,0.024
aerobic,0.024
agar,0.097
ahay,0.073
air,0.024
akan,0.024
akun,0.024
alana,0.024
ambon,0.024
amburadul,0.024
ambyar,0.073
anak,0.024
anda,0.024
angin,0.049
apa,0.073
ari,0.049
asik,0.024
asli,0.024
ath,0.024
ayah,0.073
ayam,0.049
ayeuna,0.024
ayo,0.146
backgroundnya,0.024
badak,0.024
bageur,0.049
bagus,0.024
bahagia,0.049
bahasa,0.024
baik,0.097
bakteri,0.024
bandung,0.024
bangga,0.024
banyak,0.024
bareng,0.024
bawang,0.024
bayi,0.024
bayik,0.024
beda,0.024
bedaken,0.024
begitu,0.097
belum,0.073
benar,0.024
berbi,0.024
bijaksana,0.024
bijaksini,0.024
biru,0.049
blender,0.024
bpa,0.024
bri,0.024
brsyukur,0.024
buah,0.024
buat,0.049
budak,0.049
buku,0.024
bungkus,0.024
burik,0.024
bwambang,0.024
cahaya,0.073
cakep,0.049
campur,0.024
cantik,0.049
cantiks,0.024
cari,0.024
cebur,0.024
cemil,0.073
cenderung,0.024
cepat,0.024
cerita,0.024
cetak,0.024
ceuk,0.024
ceurik,0.024
ceus,0.049
chakep,0.024
chilox,0.024
ci,0.024
cik,0.049
cilungna,0.024
cinta,0.073
combro,0.049
contonya,0.024
coret,0.024
cucut,0.024
cuil,0.024
cuma,0.024
cuy,0.024
da,0.024
dalam,0.024
damping,0.024
dapat,0.024
dengan,0.049
deui,0.024
di,0.049
diaduken,0.024
didenger,0.024
didi,0.024
digentos,0.024
digidaw,0.024
dikit,0.024
dina,0.024
dingatkan,0.024
dipaketin,0.024
disimpen,0.024
ditampol,0.024
diutangin,0.024
doa,0.024
dong,0.073
dududu,0.024
eh,0.049
engke,0.024
enya,0.073
etika,0.024
euy,0.218
fase,0.024
ganggu,0.024
ge,0.097
gelap,0.024
gemas,0.024
geus,0.024
gibah,0.024
gigi,0.049
gin,0.024
gogren,0.024
goreng,0.049
granada,0.024
greget,0.024
gula,0.024
