term,weight
abdu,0.023
ada,0.047
adit,0.059
adityandr,0.023
admin,0.012
aduh,0.023
agar,0.035
ah,0.023
ajak,0.012
ajar,0.012
ajur,0.012
akan,0.012
alkohol,0.023
aman,0.012
amat,0.012
amel,0.023
amin,0.035
an,0.023
anak,0.012
anas,0.012
anda,0.106
apa,0.023
asik,0.012
atas,0.023
awak,0.012
ayo,0.106
badan,0.012
bagaimana,0.035
bahagia,0.023
baik,0.023
bang,0.047
banyak,0.012
basyah,0.012
batu,0.012
bawa,0.012
bdmdmax,0.012
beatnya,0.012
begitu,0.047
belah,0.012
beli,0.094
ben,0.023
bensin,0.012
bentuk,0.012
beranda,0.012
beri,0.012
besok,0.035
bia,0.012
biasa,0.012
biji,0.012
bilang,0.023
bingung,0.012
bisa,0.023
bobok,0.023
bojoku,0.012
boleh,0.023
bolong,0.012
bom,0.012
brg,0.012
buat,0.082
buka,0.035
bukan,0.012
bulan,0.012
cantik,0.012
cari,0.012
cemangat,0.012
cemil,0.023
cerewet,0.012
chef,0.012
cinta,0.023
cium,0.012
cius,0.023
ciye,0.023
co,0.023
culik,0.012
cuma,0.012
cumpleng,0.012
dada,0.012
daftar,0.012
dan,0.012
dari,0.023
darimana,0.012
daripada,0.012
datar,0.023
deh,0.012
dengan,0.023
dewe,0.012
di,0.023
dia,0.035
diajakin,0.012
diam,0.047
dih,0.023
dilema,0.023
dit,0.07
doang,0.012
doka,0.012
dong,0.012
dorakangen,0.012
duluan,0.012
dunia,0.012
eheheh,0.012
ekonomi,0.012
eling,0.012
emas,0.012
emaskurn,0.059
emoh,0.035
es,0.012
ewesl,0.012
gaji,0.012
galak,0.012
galo,0.012
gasabaran,0.012
gasik,0.023
gateke,0.047
gdmorning,0.012
gek,0.012
getir,0.012
gila,0.047
gimanasih,0.012
gin,0.012
haha,0.023
hamba,0.012
hanya,0.023
harap,0.023
hari,0.012
harus,0.023
hati,0.035
hayo,0.023
hibur,0.012
hidup,0.023
hilang,0.059
hilmanadzifa,0.012
hiya,0.023
ho,0.012
htp,0.023
hubung,0.012
humoris,0.012
hutang,0.047
ibor,0.023
ibu,0.035
idih,0.012
ifah,0.023
iii,0.012
ikut,0.023
impi,0.012
info,0.012
ingin,0.012
ini,0.07
inspirasi,0.012
insya,0.012
iritasi,0.012
itu,0.117
itumah,0.012
iya,0.047
iyadeh,0.023
iyha,0.012
jadi,0.023
jadwal,0.012
jagain,0.012
jalan,0.012
jebul,0.012
jengkel,0.012
jos,0.012
juga,0.082
jyaman,0.012
kabar,0.023
kaca,0.023
kadang,0.012
kae,0.012
kakcik,0.012
kalau,0.094
kanreg,0.012
karakter,0.012
kartu,0.023
kasih,0.023
kawanen,0.012
kelang,0.012
kelase,0.012
keluarga,0.012
kemane,0.012
kemarin,0.023
ken,0.023
kenapa,0.023
kertu,0.023
kesal,0.023
kesi,0.023
kesusu,0.012
ketemune,0.012
ki,0.047
kompak,0.012
komunikasi,0.012
konco,0.012
kos,0.012
kota,0.012
kowe,0.023
koyok,0.012
kpu,0.035
kuat,0.047
kul,0.023
kuliah,0.059
kulite,0.012
kumat,0.012
kurus,0.012
kuwi,0.012
la,0.023
lagi,0.047
lah,0.023
laki,0.176
lali,0.023
lambat,0.012
langsung,0.023
lantai,0.012
lapang,0.012
lawan,0.012
le,0.035
lemah,0.012
lesu,0.012
libur,0.035
lihat,0.035
lokasi,0.012
loro,0.012
loveyou,0.012
lupa,0.012
madu,0.012
magdalene,0.012
magnet,0.012
mainstream,0.047
maju,0.012
maksa,0.012
maksih,0.012
malah,0.012
malam,0.035
malang,0.012
malas,0.035
malming,0.035
malu,0.012
malumaluin,0.035
mana,0.012
manusya,0.012
marah,0.023
martabak,0.012
mas,0.012
masak,0.012
masker,0.012
mati,0.012
mau,0.047
mbok,0.07
mbrodoli,0.012
mbuh,0.023
meh,0.012
melu,0.012
memang,0.035
menang,0.012
mesake,0.012
mesti,0.012
mgl,0.012
mimine,0.047
mimpi,0.012
minat,0.012
minguku,0.023
mini,0.012
mintak,0.012
minum,0.035
mirip,0.012
misi,0.035
mlz,0.012
modal,0.012
momong,0.012
mosok,0.023
mudeng,0.012
mulo,0.012
mumet,0.012
mumpung,0.012
mundur,0.012
murmer,0.012
musim,0.012
ndakra,0.012
ndi,0.012
ndut,0.082
nenek,0.012
nengdi,0.023
nesu,0.012
ngabisin,0.023
ngantuk,0.035
ngawe,0.012
ngebo,0.012
ngecek,0.012
ngedate,0.012
ngelembung,0.012
ngeroso,0.012
ngetag,0.012
ngetik,0.012
ngetiknya,0.047
ngrasake,0.012
ngumpet,0.012
nice,0.012
ning,0.012
nurunin,0.023
nya,0.012
nyala,0.012
nyambung,0.012
nyebelin,0.012
orang,0.012
orapopo,0.023
oskadon,0.012
pacar,0.023
pacare,0.012
pada,0.012
padahal,0.012
pagi,0.023
paham,0.012
pajak,0.012
paksa,0.012
paman,0.012
pamor,0.047
panik,0.012
pelayananya,0.012
peras,0.012
pernah,0.012
pesan,0.012
pikir,0.035
pindah,0.012
pintar,0.047
pipi,0.012
po,0.012
pria,0.012
pulang,0.012
pulsa,0.012
pun,0.012
punya,0.059
ra,0.023
radang,0.012
rafi,0.012
ramai,0.012
ramang,0.035
rasa,0.023
rasah,0.012
raup,0.023
rebah,0.012
responsif,0.012
retweet,0.176
rezeki,0.012
ribu,0.012
roso,0.012
rumah,0.023
sabar,0.012
sahur,0.012
saja,0.059
sak,0.012
saknesune,0.012
salah,0.023
sama,0.059
sampah,0.047
sampai,0.012
sampun,0.012
samsul,0.023
sanitizer,0.012
saudara,0.529
saya,0.094
sayang,0.153
sedih,0.047
sehat,0.023
sekali,0.047
seko,0.012
selamat,0.07
sele,0.012
semangat,0.012
sembunyi,0.012
semoga,0.012
semua,0.012
sen,0.012
senajan,0.012
senin,0.012
senyum,0.023
seperti,0.023
serasa,0.012
seterah,0.023
siang,0.012
siapa,0.035
sibuk,0.012
sih,0.023
sirik,0.012
soal,0.012
stacks,0.012
suami,0.012
sudah,0.117
suka,0.012
survei,0.023
susah,0.012
susu,0.023
syabar,0.012
syakitnya,0.023
syama,0.023
syapa,0.012
syukur,0.012
tadi,0.012
tahan,0.012
tahu,0.059
takdir,0.012
takira,0.012
takut,0.012
tangan,0.023
tanggung,0.012
tangki,0.012
tanpa,0.012
tanya,0.012
tapi,0.07
taunketok,0.012
tawa,0.129
teh,0.023
tekan,0.012
telat,0.012
telur,0.012
teman,0.023
tempat,0.047
temu,0.023
tentu,0.012
terimakasih,0.047
tersyndyr,0.012
tes,0.023
tetap,0.023
tiada,0.012
tidac,0.012
tidak,0.505
tidur,0.012
tinggal,0.023
titik,0.012
tiwas,0.012
tok,0.012
tonton,0.012
transfer,0.012
tua,0.012
tubuh,0.012
tukar,0.012
tunggu,0.023
turu,0.012
turun,0.035
uang,0.035
uji,0.023
ulernya,0.012
ultra,0.012
umum,0.012
untuk,0.117
usah,0.023
utama,0.023
wanita,0.106
web,0.012
wedi,0.012
weruh,0.012
wis,0.023
yak,0.023
yang,0.129
yogyakarta,0.012
yowis,0.012
zdegkpbp,0.012
zona,0.023
